MPM,MUSIC
9224.009096211752,0.42000000000000004
8833.030642999982,-0.19
8946.17707367728,-0.18
10780.354270426433,0.45000000000000007
10878.485789518536,-0.45
8670.751180830657,-0.39
8720.231482043046,-0.21000000000000002
8671.07935114307,0.21999999999999997
9132.350090179443,0.12
10701.199398321263,-0.37
9385.089933349609,-0.03999999999999998
10716.867653004445,-0.08999999999999997
10878.485789518536,-0.45
9037.504892404797,-0.21000000000000002
9058.292678071924,0.040000000000000036
9037.504892404797,-0.21000000000000002
8683.270756573056,0.25
10816.847773634092,0.45999999999999996
9329.26862335205,0.42000000000000004
9007.410232053984,-0.32
10759.019512107156,-0.14
8825.590934628928,-0.09999999999999998
8062.634966591112,-0.42
8510.044385445874,-0.24
10822.001050913379,-0.14999999999999997
9480.983160768421,-0.33999999999999997
9058.292678071924,0.040000000000000036
8542.873695846296,-0.35
8903.584813827123,0.45999999999999996
8622.101467712533,0.29000000000000004
9033.907521757108,0.43000000000000005
8720.075830874235,0.19000000000000006
9012.52912244867,0.31000000000000005
8999.9893094456,0.09999999999999998
8487.61766557202,-0.45
8952.887181765534,-0.24
8838.44791384547,-0.43
8683.270756573056,0.25
8967.548937546579,0.050000000000000044
10819.959561931553,-0.38
10816.847773634092,0.45999999999999996
9329.26862335205,0.42000000000000004
9007.410232053984,-0.32
10759.019512107156,-0.14
8825.590934628928,-0.09999999999999998
8062.634966591112,-0.42
9175.22509457405,-0.5
8510.044385445874,-0.24
10822.001050913379,-0.14999999999999997
9480.983160768421,-0.33999999999999997
8920.508186481946,-0.010000000000000009
8542.873695846296,-0.35
8903.584813827123,0.45999999999999996
8622.101467712533,0.29000000000000004
9033.907521757108,0.43000000000000005
8720.075830874235,0.19000000000000006
9012.52912244867,0.31000000000000005
8999.9893094456,0.09999999999999998
8487.61766557202,-0.45
8838.44791384547,-0.43
8952.887181765534,-0.24
8720.231482043046,-0.21000000000000002
8967.548937546579,0.050000000000000044
8707.193810379296,0.050000000000000044
8819.43565844251,0.45999999999999996
8766.176670816922,-0.19
8589.681040863241,-0.10999999999999999
8932.203788667986,0.37
10817.162932723315,-0.2
10743.787721428285,0.28
8671.07935114307,0.21999999999999997
9095.32773659446,-0.49
10766.319131469727,0.4
10794.353364065792,0.43000000000000005
10891.832876063105,-0.42
10914.29293020148,0.28
10663.3464572099,-0.13
10783.707064050828,-0.31
10697.013885276101,0.45999999999999996
10794.073094931677,-0.42
8968.565488759754,-0.15999999999999998
9132.350090179443,0.12
9054.369825447722,0.14
8854.195704732307,0.15000000000000002
8846.092809724061,-0.22999999999999998
nan,0.16000000000000003
9000.288149193419,0.45999999999999996
8799.997394089305,0.44000000000000006
10701.199398321263,-0.37
9385.089933349609,-0.03999999999999998
8198.769574116484,0.48
10732.113530606357,0.32000000000000006
9135.149831924255,-0.22999999999999998
10675.715098211114,-0.42
9258.105692206489,0.13
10772.101816433578,0.33999999999999997
8761.59128139175,-0.22999999999999998
10754.258297527538,-0.2
10780.709219281523,0.31000000000000005
10716.867653004445,-0.08999999999999997
8828.22435020678,0.20000000000000007
8334.588827090793,-0.38
8247.770623826338,-0.21999999999999997
10746.935657373591,-0.35
8326.1723459661,0.45000000000000007
10713.163633311879,0.32000000000000006
9179.565005219289,-0.33999999999999997
8549.531449355292,0.26
8882.734333055514,0.28
10767.160129630653,-0.21000000000000002
8921.44448239715,0.14
8934.003458959085,-0.39
9238.544694784763,0.07999999999999996
10752.625701566463,0.10999999999999999
10909.704926410705,-0.19
9113.895065931658,0.19000000000000006
10865.768774792665,0.19000000000000006
10973.963174276025,-0.48
10870.711523865208,0.050000000000000044
10858.938246356316,0.44000000000000006
10768.643508575775,0.12
10870.93191873056,-0.07
10721.208049871271,0.16000000000000003
10921.021938715598,0.18000000000000005
9309.068906670647,0.07000000000000006
9207.987417870167,0.18000000000000005
9145.786972786811,-0.2
10889.898002337692,0.15000000000000002
10939.385507410223,-0.26
9458.234847336438,0.32000000000000006
9224.009096211752,0.42000000000000004
8833.030642999982,-0.19
8946.17707367728,-0.18
8897.17718879251,0.08999999999999997
10708.906778244746,0.07999999999999996
10840.859059765991,0.06000000000000005
10857.104859192576,0.30000000000000004
9502.455483751068,-0.28
10825.701390087157,0.09999999999999998
9285.97212609962,-0.36
9579.48841041647,-0.21000000000000002
8733.937522461483,-0.25
8906.819956887442,-0.42
10757.169650833695,-0.32999999999999996
9085.280467939496,-0.28
9176.524800651432,0.32000000000000006
10716.016952064205,-0.06
9524.785079134761,0.19000000000000006
10868.891587580112,0.050000000000000044
8829.973506902003,0.08999999999999997
10935.816679271245,-0.020000000000000018
10872.91904778914,0.15000000000000002
10855.164361308392,-0.32999999999999996
10692.731692948775,-0.09999999999999998
10806.254540002168,-0.31
10892.257040659586,-0.42
9088.465262064567,-0.19
8941.026528040567,-0.07
8538.182207753458,-0.5
9170.89638166403,0.14
8945.47252170031,0.06000000000000005
10821.24162173801,-0.32999999999999996
9372.16761233383,0.19000000000000006
8647.274151314437,-0.27
8379.738082029833,-0.19
10864.074063144513,-0.19
10649.538532786126,0.20000000000000007
10826.827620427412,0.19000000000000006
9159.796962767918,-0.10999999999999999
8865.45991966264,0.20000000000000007
10851.821836631716,0.29000000000000004
10961.95718735915,-0.27
10748.923752225193,-0.15999999999999998
10928.290669739701,-0.26
10985.102464697828,-0.32
10809.93081116853,-0.26
10758.776633343574,0.030000000000000027
10769.777833283837,-0.3
10764.957834308067,0.0
10748.511706260399,-0.13
9428.306760871803,-0.02999999999999997
10537.93579934844,0.08999999999999997
10783.916144057834,0.13
10849.155920546295,0.18000000000000005
10937.566210148452,0.13
10906.659201130722,-0.25
10715.504358341259,0.20999999999999996
10918.302589532983,-0.16999999999999998
10723.745400723545,0.17000000000000004
9362.089584733118,0.15000000000000002
10722.530208906694,-0.5
10871.131575964448,-0.16999999999999998
10815.56951175266,0.010000000000000009
10823.939210236962,-0.19
10745.372328477748,0.07000000000000006
10856.81800450739,0.43000000000000005
9209.402912603176,0.20999999999999996
10780.182656416253,-0.2
10854.23252982524,0.45000000000000007
10819.450024344704,-0.22999999999999998
8995.171480339812,0.19000000000000006
10800.186376429316,-0.02999999999999997
10688.007286795735,0.15000000000000002
10793.592552719962,-0.44
10858.209480314435,-0.29000000000000004
10862.504160079667,-0.27
9394.887020281294,0.45000000000000007
10815.160493486383,0.43000000000000005
10895.711169410299,-0.08999999999999997
8642.151420121509,-0.21000000000000002
8706.375549198252,0.4
